DF_UID,roof_tilt,roof_aspect,roof_area,roof_x,roof_y,SIS,SISDIR,DHI,horizon_S,horizon_SSW,horizon_SWW,horizon_W,horizon_NWW,horizon_SSE,horizon_SEE,horizon_E,horizon_NEE,tilted_radiation
6352601,43,55.0,28.39509131544581,589145.8125,189019.203125,1281.5735694882353,730.0882590441141,551.4385591770755,0.0,0.0,3.51630204916,6.10213408867518,24.160310109456397,0.0,0.0,0.0,2.98658753931522,1358
7650915,22,39.0,62.167612886419604,599334.625,128648.6015625,1431.8345977745093,830.2186546249333,601.6296101160905,0.0214419181530292,4.43131994284116,19.0035868424636,35.637131324181205,51.8411609943096,0.8527013143667809,9.47078345372127,9.47078345372127,11.389464818514302,1500
7181598,20,42.0,138.16986269173984,568799.625,162616.3125,1295.6192278942394,728.2956746941452,567.2901715226288,2.70136274747989,0.403384310029009,4.39599950173322,2.4362868316855097,4.57695905645104,3.6578875455786197,5.46446401976487,9.62292166289819,10.0074355596786,1434
4810103,0,0.0,19.887614875691167,543049.1875,156873.0,1348.7265519639313,787.5098795133168,561.1919749391463,13.168183890481806,1.73629029591878,5.62871241569519,6.49439915021261,6.86588273445765,20.2487285931905,26.9794861475627,28.174489816029897,27.5717910130819,1211
8306334,61,165.0,8.205188283661336,593623.0,245965.65625,1194.4788734655656,627.3779364352832,567.0706974484436,3.6819175481796247,0.0,10.758093833923304,10.758093833923304,10.758093833923304,4.01413536071777,4.6268453598022505,1.91277956962585,2.88011002540588,471
5602405,32,65.0,92.73127489923898,557158.5,202680.03125,1249.2871994178909,696.6276891117441,552.6393347498808,5.6422002125930595,0.8201731244723001,1.2430943630280902,0.5882299428894411,13.2287395341056,8.8317894353753,20.0890842619396,24.607189808572997,24.7568269684201,1283
7627235,21,23.0,59.145317041743624,588158.5625,123357.8984375,1466.9803115103641,851.88870561323,615.096150349767,5.9199422735434295,14.4909406808706,52.3485389122596,56.3071139408992,66.3497106111967,11.999823496891901,0.0,2.60496209217952,4.045221154506391,1381
9367484,18,94.0,55.968323810517425,574736.0625,98041.7578125,1413.4702600647256,814.7651348793158,598.6892472052318,5.759101878512992,1.00693992864002,0.0,0.8022377599369399,27.842677896673003,9.137969580563633,16.2902383804321,26.8036293116483,36.7196402116255,1215
6870381,16,-145.0,16.989836017631646,557165.625,170413.359375,1323.2453468298086,764.4572294883271,558.7493482695636,34.99055743217465,35.20676803588871,28.2805581092834,23.959219455718998,2.63185474276543,32.1900399923325,11.2694835662842,7.56327760219574,0.0,1143
8291760,25,-86.0,127.84035409067886,598688.1875,244386.765625,1185.635610782352,624.5951833385951,560.9901254925102,12.006992940107999,23.275360659261498,22.029022259513503,20.4935524523258,21.4965695063273,0.624185705184937,0.009558242559432979,0.078156441450119,3.65314732789993,1145
5540535,10,159.0,61.241386417762,570009.125,211453.46875,1267.0732366273849,702.3780354220661,564.6849940899086,9.35697507858276,5.9369519710540795,6.21630088488261,9.8738766670227,12.564134756724,9.683980019887288,6.22658268610636,5.9325670878092405,6.7051668167114284,1155
9370626,24,21.0,32.178577722642515,581986.5625,101174.2265625,1372.8467164148615,787.941258701254,584.8920753430896,5.895831748843196,12.875946998596199,20.862936973571802,24.91183710098269,23.4264369010925,4.06656110286713,2.3206312656402597,4.26775181293488,4.26775181293488,1486
6183442,38,145.0,22.744429819633694,562312.25,185434.78125,1291.5675243254234,749.2348882221283,542.308205891527,17.2439677119255,5.11266183853149,13.846512973308599,1.6400188207626298,3.3423474729061096,16.3510967493057,24.31020373106,35.5621490478516,36.1051692962646,818
7679586,14,-154.0,28.02564302787316,604147.25,127454.1875,1456.5654803524012,860.7264466498183,595.864559033663,13.871371395885902,20.196554780006398,25.019618451595306,21.757728040218396,21.708188593387604,9.182296037673948,3.45718383789062,1.98866939544678,1.98866939544678,1235
8250590,33,98.0,39.2499559715316,576563.0625,250305.03125,1204.8241939521465,638.5449313668073,566.2404540857337,40.639064364963104,8.7759239938524,3.11165443393919,2.74466874864366,9.29576553238763,34.6209239959717,12.0450844566027,17.3521189159817,19.9373954666985,1039
4677109,7,-67.0,104.73256634466304,541995.6875,150384.875,1306.0319577900846,791.8964649820075,514.0753410469381,16.000060851927206,12.5247703128391,13.7660586889143,18.3814224667019,10.3041969361129,13.9651908786209,12.797104844340598,21.9926382700602,25.488294460155306,1339
9013208,9,-168.0,25.491080288148204,525458.0625,160444.140625,1333.9233351266678,776.3195227049557,557.5689680316686,16.432936171690606,10.2900027434031,7.2604919274648,3.5514906843503304,5.28132832050323,11.355618238449097,7.16370326280594,12.5106525421143,11.1632339159648,1218
4689556,17,125.0,27.894897454034638,543261.6875,151042.34375,1324.7554407448433,800.3501070273294,524.3501319998503,8.610560825892861,0.7680968557085308,0.0,0.0,2.9171735899789,9.43537180764335,12.4493398666382,14.0008370535714,15.536712374006,1183
9400709,21,-129.0,9.936651095124487,570541.25,105781.5078125,1352.8702499271374,806.2213854220328,546.6099234685166,23.024892807006804,30.257146835327106,40.1606864929199,38.6791114807129,45.3301277160645,23.024892807006804,0.0,4.730841159820558,10.548788070678699,1087
7433490,29,-153.0,24.800500696868767,559305.8125,144542.203125,1271.4183855517401,751.8786442363684,519.4767171357518,16.9174329042435,18.929879903793303,19.5134230454763,19.1604545116425,11.4547986984253,19.3513127962748,15.456688245137501,21.4393192927043,22.9350260098775,816
6176051,19,126.0,30.919900361321336,558486.6875,184951.265625,1298.0520555751534,751.2425681372317,546.7799691532109,12.917976140975947,6.33675943102155,0.371990157025201,3.01086795330048,0.748953144465174,17.0835971832275,26.6283040727888,29.584684916904997,23.5493240356445,1129
4918775,46,133.0,137.55316756496632,502130.03125,128833.59375,1324.8789800803493,797.8412411360882,526.9794354433182,33.828252856548,21.4554448494544,1.87249034471237,3.9842832226019596,3.21501392584581,33.8023195450123,35.6158232184557,33.5065682026056,33.0003266334534,812
7442804,29,5.0,32.36999043836495,559089.125,145323.6875,1301.6987827527155,747.5450288360123,554.1210210297753,6.23590151468913,0.0,5.481898665428162,5.481898665428162,19.770898660024,6.23590151468913,7.9725288947423305,16.8326239585876,35.0992571512858,1518
8099809,17,52.0,33.538470274818,570569.6875,257740.40625,1220.0024350081364,655.1173727633752,564.841335857462,3.1909705599149047,17.4016359647115,18.6249284744263,23.191797256469695,11.4721709887187,0.0,15.6102212270101,20.589469909668,10.9348408381144,1230
7595005,22,95.0,38.98209798950285,573197.0625,125590.53125,1335.271450486452,756.871561261629,578.4054779676268,10.4396111965179,1.8490769341588,11.096387743949899,10.131589114666,19.6557111740112,15.2155059576035,23.288750171661402,35.5408911705017,35.0350933074951,1173
7796182,22,-133.0,94.11351062912493,562962.6875,120788.6015625,1291.716570528118,735.1379355760473,556.5275566249377,24.217886175428106,23.025685548782306,18.7979474408286,19.0703654856909,9.921050074554618,24.2440198262533,8.19967150262424,2.51229353178115,3.91212082476843,1020
7435488,21,136.0,24.835279281322368,556597.4375,144829.859375,1274.8650169109765,766.2246045484411,508.56917808358236,8.580593744913735,0.0,0.434112803389629,6.792798837025959,23.306944052378306,8.25221808751424,11.296921173731501,26.8458099365234,5.14996314048767,845
6866021,46,-123.0,32.167234654160644,538561.0625,181560.140625,1261.456438805665,724.2019285960587,537.1978468194636,21.14612664580345,22.3882601737976,17.7284466266632,23.239908790588398,8.94325313568115,22.34470462799069,12.540238189697304,11.978548240661599,12.764952182769802,824
7279166,17,166.0,72.05477194743473,554005.8125,146870.21875,1305.8992250046965,787.1346123168837,518.6976003232166,8.68437888341792,4.31656537336462,3.18964942763833,10.9167377808515,18.5904419842888,9.72414864512051,8.62409382006701,7.352337185074298,11.6713734234081,1044
6478024,4,53.0,19.215543322539755,574344.3125,179124.671875,1276.4140235108953,727.2291831185116,549.141576476526,2.8214541226625447,6.61085820198059,11.4176857471466,5.90404999256134,6.48673796653748,1.9072446227073705,7.9207875430584,21.9126553535461,23.029972076416,1180
5904499,0,0.0,26.51793903884133,574822.75,195732.34375,1250.1117363034075,718.0186174097557,532.0763254880067,20.613513946533203,30.2813451290131,14.523751020431499,6.6736967563629195,1.15909004677087,19.7510759830475,12.667375683784499,11.9726108312607,7.46893447637558,1037
9433806,28,-6.0,22.86601207999518,605274.625,104572.3046875,1406.9146610495393,795.6045422633542,611.340111901686,0.0,0.0,1.52380355199178,1.52380355199178,1.52380355199178,0.177015284697215,14.817930698394802,12.529590715964599,12.8799125552177,1573
5094947,48,141.0,9.267777938341187,504384.875,118966.140625,1319.400869781848,790.4012706201335,528.9220418329986,9.701473236083963,0.9194477200508121,6.29090023040771,18.1795978546143,34.445999145507805,9.89359092712402,25.5150966644287,24.7027397155762,24.7027397155762,650
5920236,44,-15.0,134.24360104179442,583647.4375,197675.53125,1276.3386042908733,734.2473414978467,542.0538022141358,2.48937533083169,2.90961571102557,8.38238196787627,10.3386958785679,23.9132565208103,0.37678754847982704,1.9188999689143602,4.13331667949324,14.500377487877099,1515
4695203,0,0.0,20.871578075938686,543389.5625,151453.140625,1324.7554407448433,800.3501070273296,524.3501319998502,1.043552801545175,0.0,7.3458527156284905,7.3458527156284905,18.7205772399902,5.721682446343559,18.9756661823818,26.1613121032715,26.031446456909197,1320
6339865,25,75.0,46.44832185713772,586874.625,185884.328125,1280.0297523387253,726.10978346621,553.8828693064761,0.7065907013085154,6.67629051208496,4.61919363339742,0.502810168597433,0.08627673072947399,3.42416395081414,8.35950022273594,14.2240396075779,14.3770710627238,1297
4672034,29,35.0,28.80371520496253,544552.6875,149395.0625,1295.1302551670806,788.7222377647907,506.3445610411831,0.0,1.15833719571431,1.8388683795929,1.92190648491184,8.27691292762756,1.28109069168568,11.0566857258479,29.075480302174892,33.2577223777771,1515
4574425,54,20.0,23.17086942840897,505222.875,146419.53125,1315.404729559791,734.1701792948918,581.2251790804926,3.7690534231563406,17.733036677042602,22.854937871297196,30.874258677164697,42.10326385498049,1.94308865070343,5.15542952219645,20.0312608083089,30.0008742014567,1436
9255699,6,28.0,30.526879737327004,589320.8125,114731.78125,1418.3548505144308,818.5511055197215,599.8127658230892,4.252598210104875,12.4242920534951,24.8836400168283,27.951031821114697,30.0525643484933,4.1959852661405295,2.70441573006766,1.29888248443604,3.51079285996301,1148
9261951,18,-44.0,28.952635590522647,590375.0,115288.25,1388.8815728700738,817.1332998695314,571.7334988582,20.71775166193645,10.8317070007324,13.3790678977966,17.5903681119283,14.721147060394301,23.4995516141256,11.5109187066555,2.1139957010746,0.416295160849889,1353
7292289,20,118.0,58.726224651506826,553904.9375,148005.203125,1348.3965255767916,809.4735032084387,538.8715727397666,2.8631807821137594,14.9823480333601,40.5488521030971,47.6087788173131,43.8238577161516,2.22989124059677,0.9829128469739641,3.9773796285901803,4.75213825702667,931
9326813,20,165.0,114.75688971527849,598465.3125,121617.40625,1394.259355365169,871.0597024039296,523.1572338288422,0.27721501459126113,0.22322745014120002,0.0424484996883958,0.0424484996883958,0.21295101319750198,0.0825124046316853,0.854908655087153,1.18794239450384,1.5447423436023602,1060
9421732,21,-41.0,35.6426280956816,575136.8125,109545.3984375,1381.9027265703173,844.2198611536045,537.6459739921643,0.01394481658935545,6.84233258366585,24.614461517334,24.614461517334,32.0808332204819,2.4148393154144303,4.11724294424057,1.8134658813476598,0.0,1539
8945518,33,-125.0,10.921660184538226,513815.03125,170889.3125,1250.412577869081,667.7966199204458,582.6180461578472,26.966889381408702,21.3453798294067,6.69258165359497,4.12573719024658,10.000937461853,26.966889381408702,1.72022318840027,1.8568898439407304,1.42598819732666,999
7401402,5,136.0,17.455901269694856,560053.875,137043.65625,1269.0116812288268,750.0590996701193,518.8783955812971,29.14804929494855,11.839246109128,12.872634172439597,35.662616252899205,34.0554823875427,33.578887939453104,35.5728969573975,36.593523979187005,36.593523979187005,837
6234930,31,-38.0,9.804768956398568,578396.25,182915.015625,1259.9265035032852,716.7972052006401,543.0985669703404,14.3449487686157,17.5301303863525,15.6576805114746,10.357834815979,23.3317222595215,4.71230363845825,25.1766719818115,0.6092798709869379,12.2477054595947,1311
7179626,15,43.0,23.622309948319348,569953.5625,162290.96875,1291.0042698246214,729.9248958146968,561.0343888366672,3.83894977867603,5.43787913322449,8.7505277633667,8.190173435211179,8.865548896789551,3.4989611625671397,2.43674523830414,0.0,0.252368995547295,1344
9334633,25,-163.0,22.65275943475981,610864.5625,114952.1484375,1413.0498642918217,788.822786191326,624.2542433168247,17.4003368377686,17.9096140861511,22.042159652709998,33.977814483642604,31.4024044036865,10.6661178588867,3.94592781066895,1.8184354782104497,0.0,970
6931364,30,-143.0,4.4146970256732825,576725.25,175350.8125,1278.1053950560554,727.3276951981514,550.7464184937504,43.9794578552246,29.0338306427002,18.77219581604,11.034605026245101,0.0,43.9794578552246,26.981441497802702,1.2695951461791999,5.96384716033936,935
7676297,14,-103.0,66.05562530902709,605470.125,127063.0703125,1419.9925128579705,856.2856055195692,563.7083620458197,4.79937694966793,10.241038188338301,14.7111019343138,15.3789368271828,15.9713636338711,0.0,0.956411750987172,4.23738280776888,1.8787287510931496,1357
7686942,0,0.0,84.81288880985926,607776.75,128009.046875,1391.2263137328448,855.1053903054527,536.0988294115023,22.93142326250675,25.4921447277069,22.6227223396301,24.181730782985703,22.8835995972157,25.31280079633,29.682506287097894,28.158117438107706,29.511173459142398,1370
4862413,24,78.0,15.955495001404955,504472.78125,143708.671875,1305.7403122852338,729.8380898010689,575.8776220757944,46.952785491943395,19.622838735580398,4.17115128040314,1.21498931646347,26.0659812927246,48.591072845459,48.3097068786621,36.9898132324219,36.13849868774409,1191
4678086,0,0.0,55.33024427597042,543222.6875,150462.0625,1324.7554407448433,800.3501070273294,524.3501319998503,0.750669486247575,4.5688114991554905,2.67288464766282,5.469488419019259,18.8677293337308,0.4501214657838529,11.3471515362079,22.973173728356,29.715276864858797,1245
7693550,12,-27.0,413.7790088028455,603376.875,128981.78125,1477.9103833232182,856.5185312803555,621.4230680592959,1.5021595619242596,1.6069533243925902,6.1762651719830295,7.144177702340209,9.2659121318297,4.40973322620296,9.970549579521617,9.98087294474997,11.206842399606801,1636
6764314,38,61.0,14.210487207615484,566624.625,233954.328125,1239.006555970304,667.4412702452532,571.5759392585185,2.0669087270895643,5.14288099606832,9.409444808959961,2.7993313471476204,0.695440053939819,9.21929995218913,8.62156160672506,23.1296949386597,23.9771280288696,1280
7169848,59,-157.0,7.773437920017713,572838.6875,159322.296875,1262.0382496057687,710.0061186738354,551.9869074098513,38.8338050842285,4.44823741912842,0.0,0.0,0.0,38.8338050842285,14.6614370346069,0.0,0.0,522
7172602,22,26.0,23.322088441234488,570667.6875,160551.828125,1273.0048637965106,704.7398318574033,568.2326285767307,5.7534556587537145,3.00340245167414,4.14438625176748,3.5802984833717297,2.36262329419454,0.0955815315246582,2.9329538544019105,29.3458279942473,36.6576728820801,1428
6309300,10,174.0,20.09338283655764,581133.75,192037.359375,1277.5441282940435,731.9946033515048,545.5328681257697,9.238716810941694,1.2534301429987,0.967446384951472,9.14385890960693,10.6550767524168,5.93276014924049,8.214879035949709,7.80516475439072,7.610489085316662,1143
4881056,6,100.0,92.25189032182706,504037.09375,122172.2265625,1306.5683645033694,784.7769536467546,521.7136653626854,8.09523626384528,2.78593528918598,11.6857708018759,9.88863940860914,3.03494133083555,9.558313898418259,14.865844311921501,11.1039934780287,10.7840732180554,1271
4811914,26,-7.0,51.07235352581441,538432.1875,157189.84375,1350.255846517388,796.8285629851932,553.387587963223,9.015809200026787,3.45358043367212,19.318408836018,28.546216878024,38.2912187576294,19.2579299753362,18.5586398731578,29.046853672374397,30.5555549968373,1612
7809333,19,138.0,110.49479005688332,584472.0625,110338.2890625,1419.7574015573687,819.1893619402725,600.5600753362606,23.949418902397145,15.139640609423301,20.679937283197997,8.51288994153341,0.667893228431543,22.3480453093847,22.3220385114352,28.122477928797398,23.765766421953806,1085
9317282,31,-126.0,88.85885409071939,593590.0625,120727.1328125,1407.587873948611,870.6777004092287,536.8768768092297,14.146545536620051,18.138380983942398,22.664917017284196,22.7332698420474,23.9310969302529,3.54313040720789,0.0,0.0,0.46667485488088506,1081
4637530,33,-62.0,28.652344810075466,532507.0625,152599.859375,1329.0295003212525,808.9646901175736,520.0101790383295,3.3846537726266,11.7727361406599,10.294589315142,11.109926223754899,19.5078045981271,4.0342348303113695,5.79612381117685,0.123783141241542,5.692186219351632,1429
6906498,0,0.0,39.338262235894405,558480.875,179029.390625,1293.3645729368334,748.4993700451421,544.8179237064315,1.375328378243882,4.6720736243508085,0.247318209572272,0.10418868606740801,0.0417115810242566,0.838273812424053,1.02515415711836,1.12183932282708,0.9333960928700192,1147
8333703,23,169.0,65.20777555585242,602998.125,243933.59375,1193.7257560524313,628.3533871059209,565.3199910199316,21.281496282134746,19.6391460469791,21.47208329609461,15.652290173939305,8.28049670372691,14.2867920228413,8.52580819385392,7.53585141045707,6.152240531785152,867
7169420,19,-29.0,53.08261507147768,572586.375,159202.796875,1262.0382496057687,710.0061186738354,551.9869074098513,17.53936294146945,21.230938687920602,30.8753703662327,27.1458160196032,19.545646599360897,14.548999105181,17.1244584321976,27.0977394240243,39.8503353936332,1375
5619213,42,59.0,38.3022940442998,554841.5625,204689.109375,1268.329672087872,679.4464806091986,588.8841888105271,1.21302342414856,2.07132802903652,8.564269304275511,11.1483862400055,35.151031494140604,3.4664798974990805,14.032411694526699,22.4869312047958,22.7118456810713,1270
6961651,36,148.0,117.83568025258144,569362.75,181465.46875,1306.226480478524,747.8892578180519,558.307066934314,19.55424811442689,10.6781676411629,7.13173008461793,0.603496491909027,0.27761496293048105,19.8074852824211,17.6275042717655,12.802630742390999,12.7671218141913,858
7307854,1,0.0,219.54189284496258,558732.5,152780.65625,1325.681968236533,765.5989678473584,560.0492122906248,13.194641013578948,14.981874483281901,15.407791657881301,21.8336244236339,14.802997276999701,18.315076411854104,18.32007723721589,25.285556515780396,11.2174837459217,1257
7541966,25,2.0,58.855271711530435,561979.75,123456.34375,1266.1768361160036,741.2128839148337,524.8892684041167,1.7295152225664652,11.315338236945,4.68857226201466,7.10671143872397,22.159045826111498,1.7221804686954998,1.60548371183021,8.44717905351094,12.9282367910658,1453
7185151,29,-18.0,52.42092680413667,574970.3125,162859.265625,1257.667818453103,706.652772491373,550.9852426408523,0.18431133528550453,0.0,1.25908168156942,1.25908168156942,8.04211044311523,0.0,4.08273502190908,23.50939035415649,31.722856561342894,1363
7274845,41,-120.0,19.598426042520014,553914.5625,146627.84375,1305.8992250046965,787.1346123168837,518.6976003232166,9.489531765381496,20.4706560770671,26.452782313028997,26.452782313028997,26.836730321248396,9.15820566813151,0.958292961120605,1.60368283589681,5.94669342041016,936
6881398,11,-109.0,64.46707209266283,566462.6875,172659.21875,1312.288361862476,751.5221576055217,560.7235377026699,11.9907190640767,12.804679775237998,10.2009922663371,7.21327000061671,2.47491509517034,11.580508263905802,13.454936726888,4.60997772216797,0.829634126027425,1263
9277806,31,150.0,19.98347487340364,596620.3125,117588.7109375,1401.8433129413318,834.4050965035948,567.4246100142125,25.665949344635,22.0093607902527,22.2862977981567,28.9557189941406,15.1822681427002,15.1036972440779,10.840805128216696,10.840805128216696,10.840805128216696,820
6815286,45,179.0,35.21212095462995,530585.125,179126.140625,1262.0146845031745,702.9098960057356,559.0532235364809,42.6089789072673,44.0037651062012,35.4410158793131,18.7525879542033,15.58695824941,42.195962905883796,19.4763737519582,14.447608629862499,16.324983338515,605
8280540,29,79.0,16.929971316803535,594531.6875,242886.015625,1180.2921549597722,620.1903064976598,560.0561288086661,3.9908093214035048,1.8370219071706104,19.1413628260295,11.5732088088989,2.6833393573761,6.29161723454793,3.32759229342143,3.62992934385935,4.83242479960124,1083
4837800,0,0.0,79.46450579656407,509157.3125,138659.15625,1307.3644579322465,786.7234088648655,520.584311926708,1.9834703223681749,8.92539882659912,19.3621942118595,23.8923684672305,29.065415332191897,13.7208089326557,27.0994095049406,11.789155997727999,20.5148676320126,1192
7572515,24,126.0,47.284812130969755,556553.875,129871.0078125,1285.6642690602189,707.3890133656986,578.2458423754682,29.6736521287398,8.30875384401191,13.0068149133162,21.8353255011819,28.5980625152588,30.0500281940807,33.155897162177304,43.8826860081066,43.087574698708295,988
9334327,21,171.0,29.037133417374978,612067.5,114666.7421875,1393.2123546971409,781.1654129842352,612.0757326527054,9.42952030757441,8.79001149535179,4.71502166986465,2.05746811628342,2.05746811628342,18.4433514475822,24.150911927223202,28.552885532379197,17.2998172044754,976
5571856,37,-21.0,19.809513930378312,541513.875,198879.265625,1248.967380405623,662.1739375185855,586.8133002593019,0.0,4.1784296631813,22.3902215957642,27.073633193969695,24.8328580856323,7.06901025772095,10.9542109966278,1.6846885420381998,5.435609996318821,1418
7660997,29,-33.0,34.650141360809215,608692.5625,124303.3125,1412.4476304533655,854.2390714910525,558.1899530251446,0.0,0.0,5.47509369254112,4.22561601083726,4.22287333011627,1.9073072895407701,13.4637892246246,17.7655705213547,22.235120773315398,1482
7777119,22,45.0,90.10131897018421,557548.25,116043.0234375,1288.792799071768,697.4007076843097,591.3742892537547,26.948832637385287,1.6394934528752398,2.5312556969492097,3.15682883011667,6.8427596092224094,36.0839450233861,27.5341867145739,15.0197961706864,2.5537015262403,1234
5889678,27,-178.0,5.518938955935507,563741.1875,196743.6875,1246.1601188277405,716.4701799771332,529.6711056366668,25.673731803894,23.6066389083862,5.31611657142639,10.3896951675415,20.5015659332275,24.140478134155305,15.103963851928699,3.05254101753235,2.0018558502197297,890
9247061,22,21.0,19.599935683305432,596273.9375,113656.296875,1425.5824436628611,812.4394229942328,613.142013612972,0.0,10.743419647216802,26.5791158676147,28.1439256668091,28.3793835639954,0.0,2.5720773935317998,2.5720773935317998,2.5720773935317998,1546
7832733,17,-165.0,40.31635368232608,568222.0,114465.5078125,1287.270139185994,745.8283922162561,541.4054368418177,9.436867139556194,13.5593337145719,22.7321277965199,20.28207934986461,17.6940922303633,9.394683144309301,6.64724809473211,3.12485816261985,3.12485816261985,980
4812806,38,-85.0,14.633339573908124,549731.9375,157005.8125,1346.4363808313126,795.2253006767778,551.1755609290033,7.206715703010562,10.427927494049099,13.710906982421902,21.545851389567105,16.9396403630575,4.62488460292419,1.66137679417928,10.7619392077128,21.618063608805297,1215
5925790,24,177.0,224.895947915678,581433.1875,198863.5625,1282.1002348260415,739.2280706220215,542.8380824637079,9.27167524552008,7.5795017182827005,6.47428699934258,4.24990321864497,4.87216023229203,9.3346390150628,7.74015608429909,4.19599071257519,5.65550440212466,957
9446911,21,-86.0,54.02799009608072,577276.0625,97724.96875,1397.2089743478366,824.5025140844908,572.6888726210681,16.158723446039048,14.7100108220027,15.1678140346821,16.5939393777114,24.3991943506094,12.4712087191068,11.289020391610999,12.9838822438167,12.5952102220975,1240
6189546,0,0.0,38.516638877334174,562407.0,185768.34375,1291.5675243254234,749.2348882221283,542.3082058915269,44.19685331980391,38.5419470469157,26.376331276363807,19.5794174936083,31.5094636281331,38.765836291843,30.2283533944024,32.3463263577885,31.4640564123789,689
4807788,30,-171.0,12.972078681528668,533589.5,156996.671875,1340.8274223654441,802.9130342308986,537.8635691739905,55.9430065155029,25.4646248817444,16.2393193244934,22.3944969177246,20.6792078018188,55.9430065155029,48.4935245513916,8.67131996154785,5.44362664222717,874
9072339,32,133.0,72.35985023071731,535737.0,165016.953125,1329.8986878575874,776.0162888082443,553.834129369701,9.166667086737501,0.530231667416436,5.06498074531555,0.0,0.0,10.9820533863136,19.1696912475995,23.645447833197498,24.3444744518825,982
5038690,0,0.0,106.600018091142,504175.0625,116094.1875,1311.8492745122705,781.2608994408539,530.5119303135679,11.954051228669949,15.670919271615801,10.5527968956874,15.4621442648081,19.7250867623549,4.07176526607229,8.2639387020698,21.3831599675692,27.59165661151589,1311
6184573,14,51.0,16.053828053500382,550401.9375,185680.375,1244.0557161802205,714.7410819138153,529.2841058365387,6.185134828090667,0.532741546630859,4.43776446580887,0.580561637878418,3.9158498644828796,14.264216184616101,16.2293658256531,17.9733998775482,14.869696706533404,1329
4756441,20,-16.0,20.914538483022056,536966.0625,153650.0625,1337.0791218502839,807.9062694114003,529.1151040978667,27.92448490858075,44.38477935791021,16.5320684194565,4.02558765411377,6.91641101837158,18.7266135692596,18.2519821166992,2.35028517171741,7.33441591262817,1292
7394583,17,-16.0,23.83196361109661,558709.125,134823.640625,1291.4860885473595,772.8083961784164,518.5966363173918,1.9092304468154901,0.0,9.0746711730957,19.6446645736694,13.8620500564575,0.0,0.0,8.064608001708981,8.34286918640137,1466
7562178,57,73.0,7.162228874381403,562723.125,128099.640625,1290.2023380119776,773.2420481426508,516.8721268907751,0.0,0.9455421566963199,1.3662973642349199,0.11418204754591,0.0,0.0,10.5139169692993,14.3053874969482,14.6608972549438,1108
4753337,31,-31.0,77.07311705766102,539980.0625,153289.0,1342.5643297402644,803.9662670840347,538.5468036210593,2.4396487432532,0.11334789590910099,8.95692976564169,8.87868245877326,19.699905425310106,3.60358086228371,6.9733424782753,7.9623505175113705,9.0205157995224,1536
6934653,0,0.0,37.850974314472154,580679.4375,176200.640625,1256.4275742975258,700.2216946997553,556.1855220183537,2.249019116163255,0.703465811908245,0.0,0.0,0.0,4.345027446746831,4.85013145208359,16.6358811855316,5.79325377941132,1120
7432241,0,0.0,30.20434221365219,556036.4375,144673.28125,1261.7864170570595,758.862432790456,502.8479033234642,0.01334883379084725,0.0,1.45765127454485,1.45765127454485,11.9450850827353,11.680077263287101,30.276680265154198,34.5426191602434,38.84468242100311,1134
6272446,0,0.0,42.85002599823528,570635.5,185754.203125,1302.5445838880407,744.4607770409317,558.0641058634451,4.329451582648535,1.7864478501406598,0.119852390478958,0.0,2.61594172499397,3.6372637098485803,12.251599571921599,21.3802679235285,20.9467685005882,1285
4823755,22,60.0,82.3955713083058,502147.59375,136797.875,1325.4219864814713,776.4550128967962,548.9279821775161,5.500509167972361,2.4982109948208504,7.6284821613838805,8.22982522923695,9.68860020135578,6.51128483759729,11.5292080327084,18.974634783832702,18.7594353023328,1409
6235294,28,-28.0,15.880828667994125,582154.6875,182751.734375,1279.4585553653035,728.7680530084002,550.6542783141921,27.083222389221202,39.5557339986165,30.480984369913696,25.7630666097005,19.7490288416545,17.686420440673803,11.985496203104699,15.5329583485921,10.8919855753581,1249
6790033,29,-90.0,20.152117116240987,573890.8125,240788.5625,1211.5072949643256,639.7258425563358,571.7795883974943,9.04114274183911,6.6313640276590995,11.700043678283699,15.0694338083267,10.957833925883,6.93471256891886,12.4448499679565,30.2536605199178,30.1731983820597,970
7569941,32,150.0,266.945220439814,564384.875,129407.2578125,1318.548491680079,786.697520272563,531.798368601658,41.22350571198125,29.868413995419196,26.9291255474091,2.2200789919921298,2.5771538008536603,42.1694502830505,43.0382759847811,34.3049664241927,31.3568929774421,806
6940670,33,-149.0,75.29155346301005,583342.3125,176894.15625,1248.6715825674025,689.0640807437602,559.5811616858706,16.483362611134847,8.16404797236125,4.11555921236674,0.542269438505173,0.0,13.8724206288656,8.27214368184408,3.24488530158997,2.50015741984049,874
7694462,23,-162.0,121.28162684322443,606070.9375,128946.3203125,1431.0877568618369,844.5522097428069,586.5480829692905,8.080053017371206,13.8136758451109,21.2533932438603,24.395260069105397,24.7765324204056,0.0679087505365411,0.00197063055303362,0.0,0.0,1033
8292875,0,0.0,35.10004780026427,594131.1875,244725.9375,1186.4767535712533,626.8185163682932,559.614075938611,2.0058848187327403,5.58595073223114,1.5094128996133798,0.887218087911606,1.24450398981571,4.25982190668583,2.97440773248672,2.63839083909988,43.0294103622437,1194
5033660,23,-153.0,43.7246391046946,503492.8125,115786.203125,1305.2770128066852,774.3211188052009,530.8784012302426,18.70868637561795,15.1393612623215,13.9468441009521,12.4305419206619,17.956904673576396,18.6576691627502,9.64374876022339,1.78403275609016,1.7348201334476498,1007
